,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,capitalStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,cashAndEquivalents,totalCurrentLiabilities,currentDeferredRevenue,netDebt,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,propertyPlantAndEquipmentNet,accumulatedDepreciation,netWorkingCapital,netInvestedCapital,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,issuanceOfCapitalStock,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,changeInWorkingCapital,stockBasedCompensation,otherNonCashItems,freeCashFlow,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,reconciledDepreciation,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2009-09-30,0.5531914893617021,0.07276995305164319,,0.37398879900435594,0.26901708509127364,0.5711113167391505,,1.0788950276243094,0.0,,0.455026455026455,,0.3867069486404834,,0.8824076946943841,,0.3550740184509762,,-0.05091037652465971,-0.2986340084785681,,-0.008560202076901488,0.38621509209744503,,0.9567361221568316,,,1.2279069767441861,0.7975816203143894,,0.24806201550387597,0.07791509940891994,,,,-0.33163937511763597,,,,,,,-0.7310469314079422,,0.34295902941974493,,,,0.2343612334801762,,,,,0.5531914893617021,1.289572245219791,,0.5435557315383093,,,,0.030468620631545998,,,,,-0.11461254612546125,,0.768819308545336,0.25546894644204177,0.5417085427135678,1.2314410480349345,,-0.043478260869565216,,2.3125,0.29545454545454547,-0.38974358974358975,,0.04402907580477674,,0.20494186046511628,,,,,0.6604477611940298,-0.4122657580919932,0.13333333333333333,1.2262753319357094,,,1.5541401273885351,,0.9473684210526315,,0.6032836960672012,-0.043478260869565216,0.7738335893911216,0.5799833656778486,0.06853527809507073,,0.7862152567321846,0.512506380806534,0.335831001173603,,,,,,,1.4883955600403633,0.42701823474017636,0.39166666666666666,0.47713717693836977,0.3976390183286735,,,,
2009-06-30,0.34516620576781987,0.06807511737089202,,0.16614810205351588,0.016876227077154433,0.5004163967798649,,0.8716022099447513,0.0,,0.33637966971300304,,0.4078549848942598,,0.5286999689730065,,-0.005792748337266681,,-0.08744328560485534,-0.47479981158737633,,-0.1320516418748246,0.37956030897207366,,0.7321456974709718,,,0.8811839323467231,0.6998790810157195,,0.2441860465116279,-0.12090274046211714,,,,-0.32561641257293433,,-1.0,,,,,-0.6083032490974729,,0.16667312686538238,,,,0.08722466960352424,,,,,0.34516620576781987,0.9032130889020303,0.04844074844074844,0.31152247079786183,,,,0.0700778274525558,,,,,0.6322509225092251,,1.2463144161774298,-0.2152376162936887,0.2552763819095477,0.06768558951965066,,-0.391304347826087,,3.796875,-1.0454545454545454,-0.4307692307692308,,0.674558670820353,,0.34156976744186046,,,,,-0.3880597014925373,-0.38160136286201024,-1.0105263157894737,-0.3949685534591195,,,1.4235668789808917,,1.1578947368421053,,0.35738831615120276,-0.391304347826087,0.49890838521872727,0.3737177710008317,0.01230120376065372,,-0.010390510000865875,0.39271737280925645,0.19860973187686196,,,,,,,0.479313824419778,0.3095625374539851,0.49166666666666664,0.37375745526838966,0.9630319975147561,,,,
2009-03-31,0.053953383373779557,0.05868544600938967,,0.04542626011200996,-0.3249926897531225,0.3238641621171463,,0.6594475138121547,0.0,,0.14205547538880872,,0.3685800604229607,,-0.052125349053676696,,-0.37996138167775156,,-0.27482175475811677,-0.8902496467263307,,-0.4865282065674993,0.4023767082590612,,0.47478924765388897,,,0.8507399577167019,0.5915356711003628,,-0.046511627906976744,-0.06824288017195057,,,,-0.44758140410314323,,,,,,,-0.8185920577617328,,-0.10791115934726152,,,,-0.17136563876651983,,,,,0.053953383373779557,0.5200078848807412,,0.04444664422886557,,,,0.015234310315772999,,,,,-0.11313653136531365,,0.9749510763209394,-0.5813427206437013,-0.2150753768844221,-0.19213973799126638,,-0.5652173913043478,,-1.046875,1.3409090909090908,1.241025641025641,,-0.029075804776739357,,0.21075581395348839,,,,,-1.0597014925373134,-0.7120954003407155,-0.06315789473684211,-0.6018169112508736,,,1.6878980891719746,,1.0526315789473684,,0.41237113402061853,-0.5652173913043478,0.5749171181369774,0.4169670085943998,-0.015815833406554784,,0.05714780500476232,0.2865407520843968,0.22749842014986008,,,,,,,1.1856710393541876,0.26949747453129014,0.44166666666666665,0.286850326611758,1.2364088226157193,,,,
2008-12-31,0.050341441390597666,0.13380281690140844,,0.001866832607342875,0.3427043736162747,0.2328120662533543,,0.8437569060773481,0.0,,0.002244668911335578,,0.3806646525679758,,-0.5038783741855414,,-0.09804762926410641,,-0.15744505332626244,-0.6217616580310881,,-0.4489194499017682,0.39334521687462864,,0.5107364402735804,,,1.2701902748414375,0.6515114873035066,,0.23255813953488372,-0.11660397635679742,,,,-0.4543572369659326,,-1.0,,,,,-0.6552346570397112,,-0.130392650877941,,,,0.5640969162995595,,,,,0.050341441390597666,0.4285432682830672,-0.2968814968814969,-0.017323302316372996,,,,0.08531213776832879,,,,,-0.27992619926199264,,-2.072667971298108,0.2273070153381946,-0.5809045226130654,0.27510917030567683,,-0.6521739130434783,,,0.45454545454545453,,,-0.41869158878504675,,1.0915697674418605,,,,,0.22761194029850745,-0.07155025553662692,4.32280701754386,-0.8505939902166317,,,1.9267515923566878,,,,4.348224513172966,-0.6521739130434783,2.6530282202636046,1.8375381203215968,-0.02987435199015904,,15.758940167979912,0.43015143780840565,5.474406427733141,,,,,,,-0.08577194752774975,0.3027138087492509,-160.50833333333333,-1.121840386253905,-1.2612612612612613,,,,
2008-09-30,0.2588182177323777,0.13849765258215962,,3.1393901680149345,-0.06132252809223443,0.44008513000832794,,1.0240883977900552,0.0,,0.03302869969536636,,0.5226586102719033,,0.4939497362705554,,0.001930916112422227,,-0.21660479641741795,-0.8798869524258125,,-0.293713163064833,0.3904931669637552,,0.8501670112931445,,,1.390274841437632,0.8324062877871826,,0.32170542635658916,-0.010209564750134336,,,,-0.06437041219649915,,,,,,,-0.2770758122743682,,-0.009457730919803092,,,,-0.019823788546255508,,,,,0.2588182177323777,-0.027202838557066823,,0.12066917442090676,,,,0.04265606888416439,,,,,0.06841328413284133,,-0.06875407697325506,0.26351521247171233,0.2271356783919598,0.6986899563318777,,-0.2391304347826087,,,-0.22727272727272727,,,-0.2043613707165109,,0.22238372093023256,,,,,-0.22761194029850745,,3.957894736842105,0.5274633123689727,,,0.554140127388535,,,,5.699885452462772,-0.2391304347826087,0.5247836985525997,0.39922373163293595,0.036903611281961166,,0.6476751233873063,0.9120299472519994,0.4694411844362192,,,,,,,1.1150353178607466,0.600633507405188,57.34166666666667,,0.09940975458216837,,,,
2008-06-30,0.4238388170890005,0.2699530516431925,,2.804604853764779,0.15556205355278,0.4622929582677894,,1.1005524861878453,0.0,,-0.059964726631393295,,0.5619335347432024,,1.21253490536767,,0.17785882857755847,,-0.24512403511873196,-0.6509656146961846,,-0.16516980072972215,0.4556149732620321,,1.012724669953873,,,1.5560253699788584,1.0239419588875454,,0.3333333333333333,-0.016657710908113917,,,,-0.013175230566534914,,-1.0,,,,,-0.45126353790613716,,0.1379898445676189,,,,0.17577092511013215,,,,,0.4238388170890005,0.4293317563571851,0.05800415800415801,0.3206295783013265,,,,0.10054644808410179,,,,,0.30605166051660515,,-0.034833659491193734,0.28664822730701534,0.2633165829145729,-0.314410480349345,,,,,,,,-0.07061266874350987,,0.7281976744186046,,,,,-2.8805970149253732,,0.9894736842105263,-1.2559049615653388,,,3.4426751592356686,,1.1929824561403508,-0.8823529411764706,1.6754486445208094,,-6.113851378669039,-0.8505683393401718,10.503470696775327,,-6.428262187202355,0.7357495320741875,0.3033312268664801,,,,,,,2.6185671039354186,0.5324886567930828,53.025,0.2533371201363249,5.858962410686549,,,,
2008-03-31,0.1563293639595914,0.011737089201877934,,2.9937772246421903,-0.016876227077154433,0.10400666234847784,,1.04353591160221,0.0,,-0.6390893057559724,,0.56797583081571,,0.5671734408935775,,0.26711006221840805,,-0.2774144128218726,-0.3655204898728215,,-0.3495649733370755,0.44468211527035056,,0.8406235088277397,,,1.3767441860465117,0.939782345828295,,0.0,0.019881783987103708,,,,-0.04479578392621871,,,,,,,0.01895306859205776,,-0.1455870382572968,,,,-0.0973568281938326,,,,,0.1563293639595914,0.019317957815888034,,-0.11116610572163928,,,,0.054843517136782795,,,,,0.5008856088560886,,-0.7367253750815395,0.5803369373899925,0.2864321608040201,0.015283842794759825,,,,,,,,0.03406022845275182,,0.38226744186046513,,,,,0.8955223880597015,,,-0.5011879804332634,,,1.0668789808917198,,1.543859649122807,,0.6613211149293623,,-6.055631923667826,0.07429997227612975,13.308145154204375,,-6.36591912719716,0.7112472349838352,0.3863862056513496,,,,,,,1.841574167507568,0.518106326513141,52.425,0.606645839250213,0.639950295122709,,,,
2007-12-31,0.010497206388622383,0.1572769953051643,,-0.049159925326695705,0.36810225991060613,0.04589617840288702,,-0.3765745856353591,0.0,,-0.7885201218534552,,0.36555891238670696,,0.9295687247905678,,0.030680111564042052,0.5741874705605275,-0.45253668021919746,-0.49269901083372586,,-0.4761436991299467,0.4351752822341058,,0.8320343566088755,,,1.1416490486257929,0.7114873035066506,,-0.13178294573643412,-0.08328855454056959,,,,0.027479766610201392,,-1.0,,,,,-0.575812274368231,,-0.34171867126632816,,,,0.5314977973568282,,,,,0.010497206388622383,1.2793219002562586,-0.5823284823284823,-0.289150663235003,,,,0.0517966550736282,,,,,0.7798523985239852,,1.0532289628180038,0.1840583354287151,0.5798994974874372,0.0982532751091703,,,,,,,,0.17777777777777778,,0.5683139534883721,,,,,-8.828358208955224,,19.719298245614034,-0.573864430468204,,,1.2484076433121019,,8.771929824561404,0.043478260869565216,-7.812142038946162,,10.810220748766879,0.8161907402273357,-20.99464018979,,11.694519005974543,0.5410923940786115,5.181908458969035,,,,,,,0.2674066599394551,0.36743429500898894,-121.39166666666667,3.50809429139449,-2.385834109972041,,,,
2007-09-30,-0.11400191884417857,-0.6502347417840375,,1.9931549471064094,-0.3629224278374201,0.05885074488757287,,1.0386740331491713,0.0,,-0.800705467372134,,0.43202416918429004,,1.1964008687558176,,0.07187298862904956,,-0.9743680395969595,-0.6038624587847385,,-1.0371877631209654,0.45609031491384433,,0.6042627644345475,,,0.6139534883720931,0.5112454655380895,,-0.011627906976744186,-0.18538420204191294,,,,0.03500846979107849,,,,,,,-0.2328519855595668,,-0.4017209969378658,,,,-0.45330396475770923,,,,,-0.11400191884417857,0.4190814113936527,,-0.32716293803207286,,,,0.04265606888416439,,,,,-0.5205166051660517,,0.5105022831050229,-0.0030173497611264773,0.18391959798994975,0.6048034934497817,,,,,,,,-0.5416407061266875,,0.10610465116279069,,,,,2.388059701492537,,,0.5190775681341719,,,0.31210191082802546,,,,4.365024818633066,,-5.279372523651654,0.0033268644302744664,11.396186626834197,,-5.53467832712789,0.3845499404458057,9.551322560259997,,,,,,,0.893037336024218,0.3013440630083041,44.425,,0.08698353525939732,,,,
2007-06-30,-0.1961735989615667,-0.6126760563380281,,2.198506533914126,-0.4658507038723422,0.007772739890811511,,0.7133701657458563,0.0,,-0.8674042007375341,,0.5226586102719033,,1.0313372634191746,,0.10705857112207681,,-0.6733840080136704,0.22797927461139897,,-0.7161100196463654,0.44230540701128934,,0.5835851757595037,,,0.9691331923890063,0.4309552599758162,,-0.06589147286821706,-0.2552391187533584,,,,0.03124411820063994,,-1.0,,,,,-0.34025270758122744,,-0.504515678902283,,,,-0.6070484581497797,,,,,-0.1961735989615667,0.31421249753597474,-0.7446985446985447,-0.4437735101960008,,,,0.0944527239577926,,,,,-0.07180811808118082,,0.10345727332028702,-0.03319084737239125,-0.003015075376884422,0.13537117903930132,,,,,,,,-0.29574247144340604,,0.6177325581395349,,,,,1.0746268656716418,,-0.4,-0.573864430468204,,,1.3184713375796178,,0.10526315789473684,-0.7749360613810742,1.1240931653302788,,0.419665238133743,-0.24729692265040198,-1.7836745452947895,,0.5680145467140012,0.2620384549940446,0.37555294754897534,,,,,,,2.1846619576185673,0.257854635733242,41.425,0.0028401022436807723,1.8204411307859583,,,,
2007-03-31,-0.3608555787572662,-0.7816901408450704,,1.1269446172993154,-0.6782238188729688,-0.0014805218839640973,,0.7429834254143647,0.0,,-0.6499919833253167,,0.37462235649546827,,1.0102389078498293,,-0.16369877708646213,,-0.8565199457898769,-0.40979745642958076,,-0.9389559360089812,0.3771836007130125,,0.2686495944011452,,,0.01522198731501057,0.3022974607013301,,0.015503875968992248,-0.27780763030628697,,,,-0.13965744400527008,,,,,,,-0.3907942238267148,,-0.5772316756463429,,,,-0.7480176211453744,,,,,-0.3608555787572662,0.3008082002759708,,-0.4764403088497327,,,,0.025078017816688922,,,,,-1.026789667896679,,-1.0550554468362687,0.5109378928840835,0.09447236180904522,0.2903930131004367,,,,,,,,-0.836552440290758,,-0.251453488372093,,,,,-7.167910447761194,,16.764912280701754,0.46037735849056605,,,-0.10509554140127389,,0.03508771929824561,-0.7800511508951407,3.8426880488736157,,-0.17546696854532223,-0.5245356251732742,-1.3689482470784642,,-0.06927006667243918,0.3661732176280415,0.3249977430712287,,,,,,,-0.2472250252270434,0.18423080215734955,43.975,-0.05055381993751775,1.0872941907424667,,,,
2006-12-31,-0.3608555787572662,,,,-0.6782238188729688,,,,,,-0.6499919833253167,,,,1.0102389078498293,,-0.16369877708646213,,-0.8565199457898769,-0.40979745642958076,,-0.9389559360089812,,,0.2686495944011452,,,,0.3022974607013301,,0.015503875968992248,,,,,-0.13965744400527008,,-1.0,,,,,0.33935018050541516,,-0.5772316756463429,,,,,,,,,-0.3608555787572662,,-0.779002079002079,,,,,,,,,,-1.026789667896679,,-1.0550554468362687,0.5109378928840835,0.09447236180904522,0.2903930131004367,,,,,,,,-0.836552440290758,,-0.251453488372093,,,,,-7.167910447761194,,,0.46037735849056605,,,-0.10509554140127389,,,,3.8426880488736157,,,-0.23398946492930414,,,-0.06927006667243918,0.3661732176280415,0.40444163582197346,,,,,,,-0.2472250252270434,0.18423080215734955,43.975,,2.242932587760174,,,,
2006-09-30,-0.27360460522602853,,,1.14934660858743,-0.4616734199423535,-0.13583788285370593,,0.8207734806629834,0.0,,-0.6557639890973225,,0.35347432024169184,,1.4148309028855104,,0.23278266466423514,,-0.6825761593306229,0.12623645784267545,,-0.640331181588549,0.34248366013071896,,0.368220136790202,,,-0.10486257928118393,0.282950423216445,,-0.027131782945736434,-0.08543793659322944,,,,-0.3512140033879164,,,,,,,-0.0776173285198556,,-0.505911081824877,,,,-0.6660792951541851,,,,,-0.27360460522602853,0.5578553124383994,,-0.4115026727380717,,,,-0.021328034442082196,,,,,-0.3448708487084871,,1.7446836268754078,-0.1518732713100327,0.5105527638190954,0.8144104803493449,,,,,,,,-0.46272066458982347,,-0.22238372093023256,,,,,4.399253731343284,,,1.1032844164919637,,,-1.3312101910828025,,0.38596491228070173,,0.5513554791905307,,-4.499878709468748,0.830607152758525,12.324048853352078,,-4.699974023724998,0.05649140718053429,0.5777737654599621,,,,,,,0.16649848637739656,0.19142196729732044,36.391666666666666,0.10565180346492474,-3.5476856166511337,,,,
2006-06-30,-0.38230148428240873,,,0.9352831362787803,-0.47119762730272774,-0.21800684741371334,,0.7301657458563536,0.0,,-0.4377104377104377,,0.36555891238670696,,0.6602544213465715,,-0.09590216691697061,,-0.5185316127511638,-0.44465379180405085,,-0.6156328936289643,0.34058229352346997,,0.12995069190392874,,,-0.3568710359408034,0.324546553808948,,-0.07364341085271318,-0.03707684040838259,,,,-0.7713156408808582,,-1.0,,,,,0.011732851985559567,,-0.5390906624287763,,,,-0.5099118942731278,,,,,-0.38230148428240873,0.07845456337472896,-0.7577962577962578,-0.45624628786378935,,,,0.03679671852833924,,,,,0.0005166051660516605,,-0.006131767775603392,-0.1398038722655268,-0.15175879396984926,-0.06768558951965066,,,,,,,,-0.259190031152648,,-0.32994186046511625,,,,,0.9925373134328358,,,0.07742837176799441,,,0.5668789808917197,,0.14035087719298245,,0.46735395189003437,,-4.396377456133258,0.13307457721097865,9.888410508742641,,-4.589141917049095,0.012931767908797005,0.411663807890223,,,,,,,0.48940464177598386,0.153069086550809,35.325,0.07327463788696394,0.062131096613855234,,,,
2006-03-31,-0.5562390654100119,,,0.28562538892345984,-0.4869042148794854,-0.5148514851485149,,0.6634254143646409,0.0,,-0.7712041045374378,,0.40181268882175225,,0.6217809494260006,,-0.001930916112422227,,-0.46196452772376406,-0.08478568064060292,,-0.5569744597249509,0.3120617944147356,,-0.1554000318116749,,,-0.7238900634249471,0.025634824667472793,,-0.20930232558139536,-0.04997313272434175,,,,-0.9384528514963297,,,,,,,-0.21931407942238268,,-0.6389394937788286,,,,-0.5788546255506608,,,,,-0.5562390654100119,0.05401143307707471,,-0.5595921599683231,,,,0.006574808411770995,,,,,-0.3935793357933579,,0.6148727984344423,-0.3188332914256978,-0.0914572864321608,0.5131004366812227,,,,-0.984375,,,,-0.46936656282450673,,-0.4636627906976744,,,,,-3.5858208955223883,,10.070175438596491,0.9495457721872816,,,0.42356687898089174,,0.0,,3.604429171439481,,0.5021427993854614,0.147490989742168,-0.7117125032949653,,0.6563338817213612,-0.025182916453973116,0.3827751196172249,,,,,,,0.35822401614530774,0.1308107182604229,34.391666666666666,0.03919341096279466,-0.07455731593662628,,,,
2005-12-31,-0.5621084711326825,,,0.9365276913503423,-0.3950039684197335,-0.6706764134357361,,0.5993370165745856,0.0,,-2.330928330928331,,0.48036253776435045,,0.08935774123487435,,-0.017807337481227203,,-0.23381061811325202,0.0263777673104098,,-0.4056974459724951,0.29114676173499704,,-0.1223158899316049,,,-0.8913319238900634,0.057557436517533256,,-0.29844961240310075,-0.060720042987641054,,,,0.6086956521739131,,-1.0,,,,,-0.3871841155234657,,-0.6631264777704562,,,,-0.4495594713656388,,,,,-0.5621084711326825,-0.2842499507194954,-0.8663201663201663,-0.5797861809542665,,,,-0.02179678198305028,,,,,-0.37439114391143913,,-0.42883235485975213,0.0744279607744531,-0.10050251256281408,-0.29912663755458513,,,,-0.828125,,,,-0.4386292834890966,,-0.7020348837209303,,,,,2.3507462686567164,,-2.9964912280701754,0.13892382948986723,,,0.08917197452229299,,-0.3508771929824561,,-0.13287514318442153,,-0.09622382146033799,-0.41142223454394233,-1.1826728758457077,,0.015585765001298813,0.01905734218138506,0.5308296470163402,,,,,,,0.2472250252270434,0.026367605513226606,35.475,0.08633910820789549,0.7579993786890339,,,,
2005-06-30,-0.5621084711326825,,,,-0.3950039684197335,,,,,,-2.330928330928331,,,,0.08935774123487435,,-0.017807337481227203,,-0.23381061811325202,0.0263777673104098,,-0.4056974459724951,,,-0.1223158899316049,,,,0.057557436517533256,,-0.29844961240310075,,,,,0.6086956521739131,,-1.0,,,,,0.5541516245487365,,-0.6631264777704562,,,,,,,,,-0.5621084711326825,,-0.8875259875259875,,,,,,,,,,-0.37439114391143913,,-0.42883235485975213,0.0744279607744531,-0.10050251256281408,-0.29912663755458513,,,,-0.828125,,,,-0.4386292834890966,,-0.7020348837209303,,,,,2.3507462686567164,,,0.13892382948986723,,,0.08917197452229299,,,,3.138602520045819,,,-0.13640144164125312,,,0.015585765001298813,0.01905734218138506,0.5308296470163402,,,,,,,0.2472250252270434,0.026367605513226606,35.475,,2.168375271823548,,,,
2005-03-31,-0.5301653592189175,-2.392018779342723,,-0.15619166148102054,-0.47353690630352147,-0.47820856852040344,,0.48265193370165743,0.0,,-0.4287317620650954,,0.4984894259818731,,0.7905677939807633,,-0.13537867410426946,,-0.3434093453538389,0.005652378709373528,,-0.3776312096547853,0.24123588829471182,,-0.26228725942420866,,,-0.8744186046511628,-0.042079806529625154,,-0.39147286821705424,-0.04782375067168189,,,,-1.1537737624694147,,,,,,,0.11371841155234658,,-0.551029109655413,,,,-0.49273127753303964,,,,,-0.5301653592189175,0.16124581115710626,,-0.5261334389229856,,,,-0.025497424473406277,,,,,-0.24450184501845018,,0.4400521852576647,-0.0854915765652502,0.0743718592964824,0.1222707423580786,,-1.0217391304347827,,-0.90625,,,,-0.36967808930425755,,-0.6700581395348837,,,,,0.04477611940298507,,2.294736842105263,0.6476589797344514,,,0.3821656050955414,,-0.21052631578947367,,0.29476899579992366,-1.0217391304347827,0.31454677771488637,0.21513723315774883,-0.08962305597047711,,-4.128495973677374,-0.16811298281436107,0.5019409587433421,,,,,,,0.6912209889001009,0.018491567502782295,30.891666666666666,-0.08577108775915933,0.20503261882572227,,,,
2004-12-31,-0.5223771093176816,,,0.5245799626633478,-0.43510589414762524,-0.516332007032479,,0.40486187845303867,0.0,,-0.5140291806958474,,0.25075528700906347,,0.12286689419795221,,-0.2525209182578846,,-0.1605091037652466,-0.12058407913330194,,-0.310833567218636,0.22840166369578135,,-0.24892635597264196,,,-0.828752642706131,-0.014993954050785973,,-0.37209302325581395,-0.008060182697474477,,,,-1.1108601543384151,,-1.0,,,,,-0.11010830324909747,,-0.5468429008876313,,,,-0.38193832599118943,,,,,-0.5223771093176816,-0.26296077271831264,-0.8384615384615385,-0.5330627598495348,,,,-0.05382789746468528,,,,,-0.2725461254612546,,-0.42883235485975213,0.1015841086245914,-0.07336683417085427,-0.019650655021834062,,-0.8478260869565217,,,,,,-0.40373831775700936,,-0.6031976744186046,,,,,0.3656716417910448,,1.0456140350877192,0.40167714884696015,,,0.0031847133757961785,,,,2.9476899579992364,-0.8478260869565217,0.24662408021347135,0.1774327696146382,-0.06150601880326861,,-4.074811672006234,-0.1892121830866088,-0.9388823688724384,,,,,,,-0.0958627648839556,-0.01643694889136204,30.375,,0.024852438645542093,,,,
2004-09-30,-0.4970935154354083,,,0.880522713130056,-0.29842516395839425,-0.5959100582955492,,0.7005524861878453,-0.3333333333333333,,-0.555074555074555,,,,0.33881476884889855,,0.11907316026603733,,-0.21872606210594545,0.17428167687235044,,-0.33132191973056413,-0.17278669043374925,,-0.19421027517098774,,,,-0.26457073760580413,,-0.4883720930232558,-0.13272434175174638,,,,-0.5883681535855448,,,,,,,0.2933212996389892,,-0.5387805728904221,,,,-0.392511013215859,,,,,-0.4970935154354083,-0.1257638478218017,,-0.5985943377549,,,,0.010011117336975952,,,,,0.01970479704797048,,0.8966731898238748,-0.2343474981141564,0.10150753768844221,0.09388646288209607,,-1.326086956521739,,,,,,-0.39626168224299063,,-0.815406976744186,,,,,0.10074626865671642,,2.049122807017544,0.7510831586303285,,,0.22929936305732485,,-0.5263157894736842,,0.18022145857197402,-1.326086956521739,0.2595617368804075,0.16190740227335737,-0.138827871013092,,-3.8167806736513983,-0.29062446826612215,0.5127742168457163,,,,,,,0.20686175580222,-0.05752932111976714,27.891666666666666,-0.16927009372337404,0.15532774153463808,,,,
2004-06-30,-0.6053389017438907,,,0.7336652146857499,-0.40586490663770414,-0.6906634588692514,,0.598011049723757,-0.3333333333333333,,-0.6448613115279782,,,,-0.07570586410176854,,-0.0748766359150397,,-0.1807789759000648,-0.08572774375883184,,-0.37987650856020205,-0.18799762329174094,,-0.3933513599491013,,,,-0.4116082224909311,,-0.5736434108527132,-0.07254164427727028,,,,-0.6516092603049125,,-2.0,,,,,0.9106498194945848,,-0.5904104810263964,,,,-0.43458149779735683,,,,,-0.6053389017438907,-0.38911886457717326,-0.9532224532224532,-0.6423480498911107,,,,0.03573138320795723,,,,,-0.5072324723247232,,0.35916503587736465,-0.3630877545888861,-0.23417085427135678,-0.5567685589519651,,-1.565217391304348,,,,,,-0.5300103842159917,,-0.9142441860465116,,,,,-0.8208955223880597,,2.407017543859649,0.013137665967854647,,,-0.041401273885350316,,-0.45614035087719296,,0.053455517373043146,-1.565217391304348,0.05579364437616237,0.0099805932908234,-0.1774887971180037,,-3.7423153519785264,-0.31989110090182066,0.4766633565044687,,,,,,,0.015136226034308779,-0.11231915075764061,27.175,-0.21300766827605794,0.2112457284871078,,,,
2004-03-31,-0.5221513629437328,,,1.225264467952707,-0.26634362337608086,-0.7265661145553808,,0.6214364640883978,-0.3333333333333333,,-0.6692320025653359,,,,-0.23456407074154514,,0.2310662947865265,,-0.05491721171410052,0.4945831370701837,,-0.2659275891103003,-0.23648247177658943,,-0.29887068554159374,,,,-0.3738814993954051,,-0.6085271317829457,-0.02525523911875336,,,,-0.619235836627141,,,,,,,0.4250902527075812,,-0.5221907825884724,,,,-0.4077092511013216,,,,,-0.5221513629437328,-0.49004533806426176,,-0.6031478915066324,,,,-0.1858585858524306,,,,,-0.5559409594095941,,-1.5847358121330724,0.2574805129494594,-0.3628140703517588,-0.13755458515283842,,-1.5434782608695652,,-1.109375,,,,-0.550778816199377,,-0.9055232558139535,,,,,-0.26119402985074625,,1.2280701754385965,0.5414395527603075,,,-0.0031847133757961785,,,,0.10232913325696831,-1.5434782608695652,0.15606048354491792,0.0798447463265872,-0.17397416747210262,,0.2753485150229457,-0.36277012080993704,0.5958291956305859,,,,,,,0.06559031281533804,-0.11437376936906087,26.125,-0.2345924453280318,0.18018018018018017,,,,
2003-12-31,-0.502962921158079,,,0.5556938394523958,-0.10560173775011487,-0.8864624780235033,,0.6245303867403315,-0.3333333333333333,,-0.7000160333493667,,,,0.531182128451753,,0.4619180433383394,,0.01060632844263744,0.9024964672633067,,-0.014734774066797643,-0.05870469399881165,,-0.26546842691267697,,,,-0.3671100362756953,,-0.5348837209302325,0.0800644814615798,,,,-1.1899115377376246,,-2.0,,,,,-2.657942238267148,,-0.5121128725919609,,,,-0.3143171806167401,,,,,-0.502962921158079,-0.0035481963335304554,-0.8972972972972973,-0.5890912690556326,,,,-0.181311031489276,,,,,-0.39653136531365313,,0.7035877364644488,-0.004023133014835303,0.25728643216080405,0.20087336244541484,,,,,,,,-0.46770508826583596,,-0.44040697674418605,,,,,-2.2388059701492535,,10.891228070175439,0.5274633123689727,,,0.050955414012738856,,,,2.2512409316533026,,0.1851702110455244,-0.0199611865816468,-0.5535541692294175,,0.3169105550264092,-0.4948102773523907,0.44416358219734586,,,,,,,0.08577194752774975,-0.17258796335930143,22.891666666666666,,-0.35414725069897485,,,,
