,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,2013-01-31,2012-10-31,2012-07-31,2012-04-30,2012-01-31,2011-10-31,2011-07-31,2011-04-30,2011-01-31,2010-10-31,2010-07-31,2010-04-30,2010-01-31,2009-10-31,2009-07-31,2009-04-30,2009-01-31,2008-10-31,2008-07-31,2008-04-30,2008-01-31,2007-10-31,2007-07-31,2007-04-30,2007-01-31,2006-10-31,2006-07-31,2006-04-30,2006-01-31,2005-10-31,2005-07-31,2005-04-30,2005-01-31,2004-10-31,2004-07-31,2004-04-30,2004-01-31,2003-10-31,2003-07-31,2003-04-30,2003-01-31,2002-10-31,2002-07-31,2002-04-30,2002-01-31,2001-10-31,2001-07-31,2001-04-30,2001-01-31,2000-10-31,2000-07-31,2000-04-30,2000-01-31,1999-10-31,1999-07-31,1999-04-30,1999-01-31
changeToInventory,,18000000.00,-2000000.00,-69000000.00,-42000000.00,-82000000.00,-70000000.00,-54000000.00,-21000000.00,-35000000.00,-45000000.00,-35000000.00,18000000.00,-1000000.00,-53000000.00,-32000000.00,-5000000.00,-10000000.00,-9000000.00,-12000000.00,-17000000.00,-32000000.00,51000000.00,-34000000.00,-15000000.00,-17000000.00,-3000000.00,-26000000.00,4000000.00,2000000.00,25000000.00,-13000000.00,-6000000.00,38000000.00,-13000000.00,-5000000.00,-26000000.00,-17000000.00,-23000000.00,-33000000.00,-19000000.00,-28000000.00,-19000000.00,-34000000.00,22000000.00,-10000000.00,-18000000.00,-46000000.00,-16000000.00,-53000000.00,-54000000.00,-85000000.00,-29000000.00,-5000000.00,-16000000.00,-1000000.00,10000000.00,24000000.00,35000000.00,-22000000.00,24000000.00,-2000000.00,-5000000.00,-31000000.00,25000000.00,-16000000.00,-10000000.00,-20000000.00,-28000000.00,-2000000.00,11000000.00,-36000000.00,-2000000.00,100000000.00,79000000.00,-32000000.00,-9000000.00,-9000000.00,3000000.00,-64000000.00,57000000.00,68000000.00,14000000.00,30000000.00,96000000.00,20000000.00,71000000.00,91000000.00,-16000000.00,-11000000.00,-71000000.00,-275000000.00,-91000000.00,-136000000.00,-52000000.00,-66000000.00,,,,
changeToAccountReceivables,,64000000.00,54000000.00,-5000000.00,-88000000.00,-125000000.00,-62000000.00,-46000000.00,-59000000.00,-52000000.00,14000000.00,-31000000.00,-108000000.00,-24000000.00,65000000.00,-40000000.00,-48000000.00,-41000000.00,5000000.00,-22000000.00,-56000000.00,12000000.00,-16000000.00,-5000000.00,-52000000.00,19000000.00,-17000000.00,-31000000.00,-45000000.00,19000000.00,34000000.00,-15000000.00,-25000000.00,-15000000.00,31000000.00,-15000000.00,-119000000.00,3000000.00,-43000000.00,40000000.00,-17000000.00,34000000.00,-56000000.00,53000000.00,41000000.00,41000000.00,-98000000.00,35000000.00,42000000.00,-5000000.00,-39000000.00,13000000.00,-57000000.00,-16000000.00,-51000000.00,-42000000.00,-50000000.00,40000000.00,203000000.00,140000000.00,-44000000.00,16000000.00,-25000000.00,30000000.00,22000000.00,-9000000.00,-4000000.00,26000000.00,8000000.00,-90000000.00,-82000000.00,-13000000.00,29000000.00,70000000.00,88000000.00,102000000.00,80000000.00,-50000000.00,27000000.00,51000000.00,55000000.00,169000000.00,193000000.00,186000000.00,-139000000.00,104000000.00,66000000.00,162000000.00,933000000.00,780000000.00,384000000.00,94000000.00,,,,522000000.00,,,,
salePurchaseOfStock,,-335000000.00,-85000000.00,-75000000.00,-135000000.00,-323000000.00,-234000000.00,-447000000.00,-136000000.00,-113000000.00,-195000000.00,-344000000.00,-250000000.00,-33000000.00,-126000000.00,-60000000.00,-49000000.00,-549000000.00,-50000000.00,-75000000.00,-86000000.00,-243000000.00,-46000000.00,-47000000.00,194000000.00,32000000.00,-83000000.00,-111000000.00,-46000000.00,-94000000.00,-94000000.00,-200000000.00,267000000.00,-99000000.00,-162000000.00,-6000000.00,200000000.00,-50000000.00,-50000000.00,-100000000.00,900000000.00,-681000000.00,-140000000.00,-79000000.00,-94000000.00,29000000.00,-44000000.00,-34000000.00,-35000000.00,-192000000.00,0.00,-270000000.00,-52000000.00,-94000000.00,-165000000.00,-100000000.00,0.00,,-32000000.00,-125000000.00,-251000000.00,-250000000.00,-263000000.00,-237000000.00,-631000000.00,-677000000.00,-382000000.00,-254000000.00,-56000000.00,-701000000.00,-487000000.00,-2991000000.00,-290000000.00,,,,,,,,,,,,,,,,,,,,,,,-2068000000.00,,,,
otherCashflowsFromFinancingActivities,,3238000000.00,1059000000.00,414000000.00,298000000.00,992000000.00,334000000.00,177000000.00,101000000.00,-1000000.00,-8000000.00,713000000.00,121000000.00,-5000000.00,366000000.00,399000000.00,1055000000.00,18000000.00,10000000.00,-17000000.00,-1000000.00,144000000.00,-1000000.00,246000000.00,-196000000.00,147000000.00,-1000000.00,119000000.00,238000000.00,26000000.00,161000000.00,100000000.00,3000000.00,22000000.00,94000000.00,-796000000.00,754000000.00,126000000.00,22000000.00,3000000.00,-766000000.00,-5000000.00,16000000.00,2000000.00,395000000.00,-2200000000.00,-57000000.00,-23000000.00,1500000000.00,-32000000.00,-126000000.00,1500000000.00,326000000.00,1489000000.00,-2000000.00,-31000000.00,1068000000.00,325000000.00,275000000.00,275000000.00,316000000.00,240000000.00,250000000.00,-295000000.00,597000000.00,-4000000.00,-36000000.00,-93000000.00,1361000000.00,700000000.00,1383000000.00,4376000000.00,-681000000.00,3000000.00,-23000000.00,46000000.00,2000000.00,-34000000.00,3000000.00,-34000000.00,-1000000.00,-65000000.00,4000000.00,-47000000.00,-1000000.00,-3000000.00,-26000000.00,1153000000.00,-675000000.00,12000000.00,217000000.00,446000000.00,-19000000.00,31000000.00,-13000000.00,1192000000.00,,,,
changeToNetincome,,,28000000.00,57000000.00,25000000.00,23000000.00,4000000.00,99000000.00,-109000000.00,-11000000.00,39000000.00,82000000.00,62000000.00,33000000.00,125000000.00,27000000.00,45000000.00,29000000.00,27000000.00,-250000000.00,46000000.00,-5000000.00,18000000.00,31000000.00,38000000.00,83000000.00,27000000.00,45000000.00,12000000.00,22000000.00,60000000.00,31000000.00,109000000.00,8000000.00,26000000.00,22000000.00,-61000000.00,31000000.00,49000000.00,45000000.00,61000000.00,39000000.00,31000000.00,39000000.00,-133000000.00,29000000.00,10000000.00,44000000.00,182000000.00,,,38000000.00,-57000000.00,-179000000.00,-14000000.00,134000000.00,,,,,45000000.00,,,,132000000.00,11000000.00,15000000.00,,,,,,122000000.00,,24000000.00,8000000.00,,,,,,,,33000000.00,137000000.00,,,,,,,,,238000000.00,192000000.00,113000000.00,,,,
capitalExpenditures,0,81000000,57000000,76000000,70000000,82000000,64000000,75000000,62000000,55000000,31000000,41000000,27000000,25000000,33000000,34000000,30000000,48000000,39000000,39000000,36000000,33000000,48000000,60000000,58000000,43000000,43000000,32000000,52000000,24000000,25000000,38000000,27000000,19000000,20000000,32000000,45000000,64000000,53000000,45000000,32000000,53000000,51000000,59000000,61000000,49000000,37000000,46000000,50000000,49000000,51000000,38000000,34000000,33000000,29000000,25000000,30000000,30000000,34000000,34000000,44000000,39000000,37000000,34000000,39000000,36000000,42000000,37000000,20000000,60000000,55000000,50000000,1000000,54000000,42000000,44000000,28000000,26000000,35000000,29000000,57000000,62000000,38000000,48000000,88000000,58000000,86000000,69000000,167000000,259000000,282000000,173000000,376000000,226000000,131000000,91000000,,,,
changeReceivables,,,54000000.00,-5000000.00,,,,-46000000.00,,,,-31000000.00,-108000000.00,-24000000.00,65000000.00,-40000000.00,-48000000.00,-41000000.00,5000000.00,-22000000.00,-56000000.00,12000000.00,-16000000.00,-5000000.00,-52000000.00,19000000.00,-17000000.00,-31000000.00,-52000000.00,,34000000.00,-15000000.00,-25000000.00,-15000000.00,31000000.00,-15000000.00,-116000000.00,,-43000000.00,40000000.00,-17000000.00,34000000.00,-56000000.00,53000000.00,41000000.00,41000000.00,-98000000.00,35000000.00,-2000000.00,,,13000000.00,-57000000.00,-16000000.00,-51000000.00,-42000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashFlowsOtherOperating,,,-45000000.00,95000000.00,,,,87000000.00,,,,-97000000.00,9000000.00,13000000.00,-36000000.00,-195000000.00,-35000000.00,32000000.00,-72000000.00,26000000.00,44000000.00,-55000000.00,2000000.00,557000000.00,48000000.00,-70000000.00,-15000000.00,-61000000.00,47000000.00,-32000000.00,8000000.00,-23000000.00,-100000000.00,-35000000.00,-38000000.00,-89000000.00,134000000.00,-125000000.00,-5000000.00,-86000000.00,-27000000.00,-13000000.00,32000000.00,-9000000.00,15000000.00,-70000000.00,28000000.00,-31000000.00,-52000000.00,,,35000000.00,58000000.00,67000000.00,36000000.00,-126000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exchangeRateChanges,,,,,,,,-4000000.00,,,,9000000.00,10000000.00,,-7000000.00,-1000000.00,-1000000.00,1000000.00,-7000000.00,9000000.00,-11000000.00,-15000000.00,-15000000.00,24000000.00,-7000000.00,18000000.00,1000000.00,-5000000.00,-10000000.00,-5000000.00,30000000.00,-16000000.00,-5000000.00,-16000000.00,4000000.00,-31000000.00,-30000000.00,1000000.00,10000000.00,-12000000.00,13000000.00,-18000000.00,-10000000.00,-11000000.00,7000000.00,-6000000.00,-2000000.00,,14000000.00,,,3000000.00,19000000.00,5000000.00,1000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashAndCashEquivalentsChanges,,,-69000000.00,175000000.00,,,,-374000000.00,,,,-111000000.00,83000000.00,35000000.00,97000000.00,-156000000.00,-383000000.00,-390000000.00,97000000.00,-190000000.00,116000000.00,-880000000.00,124000000.00,209000000.00,115000000.00,174000000.00,148000000.00,-48000000.00,90000000.00,60000000.00,208000000.00,-72000000.00,-72000000.00,-122000000.00,79000000.00,-910000000.00,637000000.00,-559000000.00,208000000.00,67000000.00,345000000.00,-189000000.00,69000000.00,99000000.00,428000000.00,-1973000000.00,234000000.00,135000000.00,551000000.00,138000000.00,200000000.00,-11000000.00,332000000.00,-329000000.00,165000000.00,2000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInWorkingCapital,,129000000.00,-7000000.00,-190000000.00,-43000000.00,-125000000.00,-101000000.00,-209000000.00,-17000000.00,-34000000.00,142000000.00,-179000000.00,49000000.00,-18000000.00,25000000.00,-352000000.00,17000000.00,-28000000.00,-1000000.00,-376000000.00,80000000.00,-95000000.00,23000000.00,447000000.00,40000000.00,-18000000.00,16000000.00,-136000000.00,21000000.00,-13000000.00,72000000.00,-112000000.00,13000000.00,-94000000.00,15000000.00,-189000000.00,-17000000.00,-230000000.00,42000000.00,-147000000.00,41000000.00,-78000000.00,24000000.00,-69000000.00,-61000000.00,-116000000.00,27000000.00,-176000000.00,121000000.00,-170000000.00,90000000.00,-170000000.00,71000000.00,-162000000.00,95000000.00,-223000000.00,145000000.00,4000000.00,118000000.00,-162000000.00,52000000.00,-67000000.00,44000000.00,-208000000.00,231000000.00,-67000000.00,98000000.00,-142000000.00,62000000.00,-169000000.00,138000000.00,-316000000.00,364000000.00,-67000000.00,28000000.00,-56000000.00,258000000.00,-167000000.00,-6000000.00,-117000000.00,139000000.00,-97000000.00,1000000.00,68000000.00,397000000.00,-125000000.00,-17000000.00,-96000000.00,-142000000.00,255000000.00,-93000000.00,-510000000.00,123000000.00,-268000000.00,-223000000.00,157000000.00,,,,
stockBasedCompensation,,29000000.00,24000000.00,44000000.00,26000000.00,28000000.00,27000000.00,44000000.00,22000000.00,22000000.00,26000000.00,40000000.00,20000000.00,19000000.00,17000000.00,27000000.00,15000000.00,17000000.00,16000000.00,24000000.00,14000000.00,13000000.00,12000000.00,31000000.00,12000000.00,13000000.00,15000000.00,20000000.00,11000000.00,11000000.00,13000000.00,23000000.00,11000000.00,10000000.00,11000000.00,22000000.00,19000000.00,19000000.00,22000000.00,36000000.00,18000000.00,17000000.00,18000000.00,31000000.00,15000000.00,16000000.00,16000000.00,27000000.00,14000000.00,14000000.00,16000000.00,28000000.00,15000000.00,13000000.00,13000000.00,25000000.00,15000000.00,17000000.00,39000000.00,21000000.00,82000000.00,67000000.00,49000000.00,30000000.00,139000000.00,103000000.00,76000000.00,36000000.00,94000000.00,82000000.00,61000000.00,36000000.00,9000000.00,-76000000.00,-20000000.00,-88000000.00,29000000.00,-25000000.00,-1000000.00,-92000000.00,-21000000.00,-183000000.00,-56000000.00,-106000000.00,89000000.00,-1000000.00,23000000.00,-42000000.00,-145000000.00,,,,,,,,,,,
otherNonCashItems,-502000000.00,290000000.00,13000000.00,19000000.00,41000000.00,8000000.00,6000000.00,31000000.00,-63000000.00,-12000000.00,9000000.00,-16000000.00,-20000000.00,11000000.00,107000000.00,-20000000.00,12000000.00,2000000.00,-7000000.00,288000000.00,22000000.00,-2000000.00,20000000.00,12000000.00,-12000000.00,-56000000.00,4000000.00,-7000000.00,53000000.00,13000000.00,-15000000.00,2000000.00,-72000000.00,22000000.00,7000000.00,14000000.00,206000000.00,-16000000.00,1000000.00,19000000.00,-18000000.00,12000000.00,17000000.00,12000000.00,172000000.00,7000000.00,8000000.00,-3000000.00,15000000.00,23000000.00,-26000000.00,2000000.00,10000000.00,-120000000.00,11000000.00,25000000.00,-26000000.00,18000000.00,12000000.00,48000000.00,-55000000.00,-42000000.00,-44000000.00,7000000.00,-95000000.00,-74000000.00,-35000000.00,4000000.00,70000000.00,-1951000000.00,-52000000.00,-879000000.00,250000000.00,94000000.00,39000000.00,107000000.00,29000000.00,33000000.00,10000000.00,104000000.00,23000000.00,252000000.00,78000000.00,383000000.00,86000000.00,75000000.00,1000000.00,63000000.00,1930000000.00,104000000.00,-68000000.00,9000000.00,-115000000.00,-4000000.00,-84000000.00,,,,,
freeCashFlow,502000000.00,481000000.00,341000000.00,220000000.00,378000000.00,244000000.00,219000000.00,180000000.00,379000000.00,279000000.00,441000000.00,197000000.00,350000000.00,265000000.00,280000000.00,-93000000.00,284000000.00,194000000.00,213000000.00,174000000.00,336000000.00,164000000.00,255000000.00,155000000.00,230000000.00,185000000.00,214000000.00,84000000.00,182000000.00,170000000.00,231000000.00,68000000.00,210000000.00,72000000.00,163000000.00,-52000000.00,121000000.00,-36000000.00,272000000.00,149000000.00,345000000.00,162000000.00,264000000.00,186000000.00,424000000.00,191000000.00,316000000.00,104000000.00,460000000.00,203000000.00,327000000.00,82000000.00,339000000.00,57000000.00,195000000.00,5000000.00,183000000.00,11000000.00,103000000.00,-17000000.00,214000000.00,130000000.00,288000000.00,-30000000.00,359000000.00,140000000.00,260000000.00,56000000.00,381000000.00,5000000.00,241000000.00,-178000000.00,420000000.00,84000000.00,163000000.00,93000000.00,381000000.00,16000000.00,137000000.00,11000000.00,172000000.00,-153000000.00,-229000000.00,-139000000.00,-231000000.00,-174000000.00,-181000000.00,-213000000.00,1106000000.00,32000000.00,-147000000.00,-370000000.00,47000000.00,-157000000.00,-169000000.00,293000000.00,,,,
researchDevelopment,114000000.00,118000000.00,126000000.00,123000000.00,119000000.00,116000000.00,115000000.00,117000000.00,116000000.00,113000000.00,109000000.00,103000000.00,102000000.00,92000000.00,197000000.00,104000000.00,102000000.00,101000000.00,99000000.00,102000000.00,104000000.00,97000000.00,91000000.00,93000000.00,89000000.00,87000000.00,84000000.00,79000000.00,84000000.00,86000000.00,81000000.00,78000000.00,82000000.00,79000000.00,81000000.00,88000000.00,189000000.00,177000000.00,176000000.00,177000000.00,173000000.00,171000000.00,181000000.00,179000000.00,178000000.00,162000000.00,166000000.00,162000000.00,163000000.00,162000000.00,165000000.00,159000000.00,159000000.00,154000000.00,150000000.00,149000000.00,150000000.00,153000000.00,170000000.00,169000000.00,170000000.00,170000000.00,183000000.00,181000000.00,174000000.00,170000000.00,173000000.00,168000000.00,83000000.00,186000000.00,197000000.00,189000000.00,14000000.00,244000000.00,248000000.00,232000000.00,232000000.00,235000000.00,237000000.00,229000000.00,221000000.00,257000000.00,296000000.00,277000000.00,299000000.00,283000000.00,289000000.00,298000000.00,339000000.00,319000000.00,349000000.00,372000000.00,354000000.00,318000000.00,296000000.00,290000000.00,,,,
effectOfAccountingCharges,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
incomeBeforeTax,420000000.00,132000000.00,377000000.00,410000000.00,455000000.00,397000000.00,333000000.00,319000000.00,448000000.00,327000000.00,273000000.00,312000000.00,283000000.00,219000000.00,121000000.00,219000000.00,231000000.00,222000000.00,218000000.00,248000000.00,244000000.00,242000000.00,227000000.00,233000000.00,226000000.00,193000000.00,191000000.00,193000000.00,151000000.00,134000000.00,117000000.00,142000000.00,143000000.00,128000000.00,96000000.00,113000000.00,85000000.00,184000000.00,186000000.00,191000000.00,254000000.00,212000000.00,198000000.00,195000000.00,256000000.00,238000000.00,293000000.00,256000000.00,293000000.00,281000000.00,260000000.00,198000000.00,243000000.00,227000000.00,139000000.00,83000000.00,79000000.00,-41000000.00,-58000000.00,27000000.00,257000000.00,215000000.00,196000000.00,147000000.00,201000000.00,190000000.00,156000000.00,123000000.00,124000000.00,251000000.00,159000000.00,93000000.00,-119000000.00,129000000.00,120000000.00,124000000.00,96000000.00,133000000.00,128000000.00,83000000.00,77000000.00,-191000000.00,-324000000.00,-252000000.00,-374000000.00,-423000000.00,-327000000.00,-423000000.00,-669000000.00,-307000000.00,198000000.00,298000000.00,468000000.00,238000000.00,256000000.00,202000000.00,,,,
minorityInterest,,,,,,,,,,,,,,,,,,,,,4000000.00,4000000.00,4000000.00,4000000.00,-5000000.00,18000000.00,-12000000.00,3000000.00,12000000.00,-12000000.00,3000000.00,0.00,3000000.00,0.00,0.00,0.00,3000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5000000.00,0.00,0.00,0.00,10000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
sellingGeneralAdministrative,,407000000.00,415000000.00,419000000.00,422000000.00,412000000.00,386000000.00,417000000.00,389000000.00,403000000.00,420000000.00,407000000.00,387000000.00,347000000.00,358000000.00,404000000.00,385000000.00,366000000.00,354000000.00,355000000.00,356000000.00,339000000.00,338000000.00,341000000.00,325000000.00,308000000.00,307000000.00,289000000.00,321000000.00,310000000.00,318000000.00,304000000.00,297000000.00,290000000.00,292000000.00,310000000.00,488000000.00,508000000.00,513000000.00,488000000.00,450000000.00,449000000.00,497000000.00,484000000.00,466000000.00,458000000.00,452000000.00,441000000.00,445000000.00,449000000.00,469000000.00,446000000.00,472000000.00,456000000.00,407000000.00,417000000.00,413000000.00,387000000.00,407000000.00,396000000.00,408000000.00,415000000.00,433000000.00,441000000.00,426000000.00,420000000.00,426000000.00,428000000.00,273000000.00,463000000.00,479000000.00,445000000.00,287000000.00,432000000.00,460000000.00,424000000.00,459000000.00,454000000.00,460000000.00,431000000.00,434000000.00,481000000.00,545000000.00,508000000.00,708000000.00,691000000.00,663000000.00,692000000.00,642000000.00,683000000.00,689000000.00,741000000.00,828000000.00,773000000.00,714000000.00,625000000.00,,,,
sellingAndMarketingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grossProfit,915000000.00,658000000.00,924000000.00,968000000.00,1012000000.00,939000000.00,861000000.00,910000000.00,900000000.00,852000000.00,817000000.00,838000000.00,788000000.00,669000000.00,657000000.00,723000000.00,737000000.00,692000000.00,669000000.00,707000000.00,709000000.00,661000000.00,644000000.00,673000000.00,647000000.00,596000000.00,592000000.00,574000000.00,588000000.00,542000000.00,530000000.00,537000000.00,535000000.00,513000000.00,480000000.00,513000000.00,897000000.00,914000000.00,899000000.00,883000000.00,908000000.00,856000000.00,891000000.00,880000000.00,922000000.00,890000000.00,918000000.00,874000000.00,921000000.00,892000000.00,900000000.00,816000000.00,834000000.00,725000000.00,711000000.00,660000000.00,634000000.00,539000000.00,530000000.00,589000000.00,830000000.00,803000000.00,807000000.00,756000000.00,790000000.00,758000000.00,730000000.00,691000000.00,456000000.00,791000000.00,732000000.00,679000000.00,216000000.00,765000000.00,790000000.00,751000000.00,780000000.00,796000000.00,808000000.00,739000000.00,711000000.00,548000000.00,506000000.00,529000000.00,620000000.00,545000000.00,603000000.00,548000000.00,323000000.00,660000000.00,976000000.00,1392000000.00,1640000000.00,1301000000.00,1224000000.00,1086000000.00,2448000000.00,2087000000.00,2010000000.00,1786000000.00
reconciledDepreciation,,71000000.00,71000000.00,67000000.00,73000000.00,80000000.00,82000000.00,82000000.00,84000000.00,84000000.00,77000000.00,76000000.00,76000000.00,77000000.00,76000000.00,79000000.00,76000000.00,55000000.00,53000000.00,54000000.00,56000000.00,53000000.00,50000000.00,51000000.00,52000000.00,51000000.00,54000000.00,55000000.00,56000000.00,60000000.00,64000000.00,66000000.00,60000000.00,62000000.00,63000000.00,68000000.00,93000000.00,98000000.00,97000000.00,96000000.00,95000000.00,91000000.00,92000000.00,94000000.00,94000000.00,84000000.00,61000000.00,62000000.00,63000000.00,63000000.00,64000000.00,63000000.00,67000000.00,60000000.00,36000000.00,39000000.00,40000000.00,41000000.00,40000000.00,41000000.00,44000000.00,57000000.00,51000000.00,49000000.00,48000000.00,50000000.00,47000000.00,46000000.00,36000000.00,45000000.00,48000000.00,41000000.00,,64000000.00,59000000.00,63000000.00,66000000.00,70000000.00,75000000.00,81000000.00,89000000.00,91000000.00,100000000.00,82000000.00,187000000.00,180000000.00,169000000.00,199000000.00,233000000.00,196000000.00,166000000.00,139000000.00,150000000.00,146000000.00,103000000.00,96000000.00,,,,
ebit,,156000000.00,383000000.00,426000000.00,471000000.00,411000000.00,360000000.00,340000000.00,469000000.00,348000000.00,293000000.00,331000000.00,302000000.00,238000000.00,141000000.00,239000000.00,252000000.00,240000000.00,235000000.00,266000000.00,262000000.00,260000000.00,246000000.00,253000000.00,246000000.00,212000000.00,211000000.00,213000000.00,170000000.00,151000000.00,135000000.00,160000000.00,159000000.00,145000000.00,113000000.00,129000000.00,111000000.00,212000000.00,216000000.00,220000000.00,284000000.00,239000000.00,223000000.00,220000000.00,280000000.00,188000000.00,241000000.00,274000000.00,317000000.00,284000000.00,269000000.00,215000000.00,214000000.00,118000000.00,157000000.00,97000000.00,75000000.00,4000000.00,-41000000.00,12000000.00,238000000.00,213000000.00,184000000.00,130000000.00,192000000.00,165000000.00,128000000.00,94000000.00,182000000.00,98000000.00,9000000.00,-3000000.00,-85000000.00,49000000.00,44000000.00,66000000.00,82000000.00,81000000.00,94000000.00,75000000.00,35000000.00,-189000000.00,-346000000.00,-260000000.00,-400000000.00,-435000000.00,-371000000.00,-461000000.00,-647000000.00,-377000000.00,-322000000.00,260000000.00,448000000.00,182000000.00,172000000.00,140000000.00,,,,
ebitda,408000000.00,227000000.00,472000000.00,502000000.00,551000000.00,496000000.00,436000000.00,422000000.00,553000000.00,432000000.00,370000000.00,407000000.00,378000000.00,315000000.00,217000000.00,318000000.00,328000000.00,295000000.00,288000000.00,320000000.00,318000000.00,313000000.00,296000000.00,304000000.00,298000000.00,263000000.00,265000000.00,268000000.00,226000000.00,211000000.00,199000000.00,226000000.00,219000000.00,207000000.00,176000000.00,197000000.00,203000000.00,310000000.00,313000000.00,316000000.00,379000000.00,330000000.00,315000000.00,314000000.00,374000000.00,272000000.00,302000000.00,336000000.00,380000000.00,347000000.00,333000000.00,278000000.00,281000000.00,178000000.00,193000000.00,137000000.00,115000000.00,45000000.00,-1000000.00,53000000.00,282000000.00,270000000.00,235000000.00,179000000.00,240000000.00,215000000.00,175000000.00,140000000.00,218000000.00,143000000.00,57000000.00,38000000.00,-51000000.00,113000000.00,103000000.00,129000000.00,148000000.00,151000000.00,169000000.00,156000000.00,124000000.00,-98000000.00,-246000000.00,-178000000.00,-213000000.00,-255000000.00,-202000000.00,-262000000.00,-414000000.00,-181000000.00,-156000000.00,399000000.00,598000000.00,328000000.00,275000000.00,236000000.00,-5142000000.00,2087000000.00,2010000000.00,1786000000.00
depreciationAndAmortization,,71000000.00,89000000.00,76000000.00,80000000.00,85000000.00,76000000.00,82000000.00,84000000.00,84000000.00,77000000.00,76000000.00,76000000.00,77000000.00,76000000.00,79000000.00,76000000.00,55000000.00,53000000.00,54000000.00,56000000.00,53000000.00,50000000.00,51000000.00,52000000.00,51000000.00,54000000.00,55000000.00,56000000.00,60000000.00,64000000.00,66000000.00,60000000.00,62000000.00,63000000.00,68000000.00,92000000.00,98000000.00,97000000.00,96000000.00,95000000.00,91000000.00,92000000.00,94000000.00,94000000.00,84000000.00,61000000.00,62000000.00,63000000.00,63000000.00,64000000.00,63000000.00,67000000.00,60000000.00,36000000.00,40000000.00,40000000.00,41000000.00,40000000.00,41000000.00,44000000.00,57000000.00,51000000.00,49000000.00,48000000.00,50000000.00,47000000.00,46000000.00,36000000.00,45000000.00,48000000.00,41000000.00,34000000.00,64000000.00,59000000.00,63000000.00,66000000.00,70000000.00,75000000.00,81000000.00,89000000.00,91000000.00,100000000.00,82000000.00,187000000.00,180000000.00,169000000.00,199000000.00,233000000.00,196000000.00,166000000.00,139000000.00,150000000.00,146000000.00,103000000.00,96000000.00,,,,
nonOperatingIncomeNetOther,,,18000000.00,9000000.00,,5000000.00,,-36000000.00,,12000000.00,,3000000.00,3000000.00,8000000.00,39000000.00,24000000.00,2000000.00,15000000.00,19000000.00,16000000.00,13000000.00,35000000.00,31000000.00,14000000.00,13000000.00,11000000.00,10000000.00,7000000.00,-13000000.00,5000000.00,4000000.00,5000000.00,3000000.00,1000000.00,6000000.00,14000000.00,-63000000.00,-17000000.00,6000000.00,2000000.00,-1000000.00,3000000.00,10000000.00,3000000.00,4000000.00,-8000000.00,18000000.00,11000000.00,3000000.00,20000000.00,14000000.00,10000000.00,67000000.00,136000000.00,7000000.00,12000000.00,,-19000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
