,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31,1994-12-31,1994-09-30,1994-06-30,1994-03-31
operatingIncome,63075000.00,61629000.00,60507000.00,57492000.00,57314000.00,52340000.00,50939000.00,46934000.00,50286000.00,43356000.00,39878000.00,35374000.00,30910000.00,29188000.00,29654000.00,28469000.00,26720000.00,23423000.00,22477000.00,20140000.00,18502000.00,18937000.00,17647000.00,17100000.00,16425000.00,14698000.00,14164000.00,14482000.00,14185000.00,11607000.00,11234616.00,11874000.00,9241000.00,9942000.00,9055000.00,8437000.00,7698000.00,4591000.00,7166000.00,7277000.00,6280000.00,6055000.00,5879000.00,5430000.00,5548000.00,3798000.00,4904738.00,7512304.00,-2857914.00,5029622.00,5913132.00,-2899213.00,5581207.00,5501751.00,5727259.00,5923838.00,5594000.00,5668481.00,5442689.00,5423403.00,4182000.00,5330312.00,5148553.00,5308354.00,5207495.00,5067805.00,5095185.00,5218344.00,4860873.00,4903476.00,4836359.00,4418076.00,4629203.00,4801425.00,4659417.00,4783792.00,4764890.00,4437030.00,4203985.00,4582634.00,4044870.00,4293244.00,4046649.00,4424864.00,3843497.00,3813902.00,3540873.00,3759720.00,3792289.00,3756121.00,3794798.00,3759779.00,3815110.00,3609103.00,3524653.00,-7940975.00,7100000.00,7000000.00,7300000.00,-6719024.00,6600000.00,6200000.00,6300000.00,-6139542.00,5800000.00,5900000.00,6000000.00,-5518664.00,5500000.00,5000000.00,4900000.00,5700000.00,4100000.00,4300000.00,4300000.00,5300000.00,4100000.00,2700000.00,1300000.00
otherOperatingExpenses,18968000.00,67275000.00,18253000.00,67610000.00,55636000.00,52528000.00,48673000.00,52039000.00,40721000.00,39190000.00,37951000.00,35899000.00,30032000.00,27219000.00,26155000.00,23666000.00,21355000.00,20304000.00,19455000.00,19895000.00,15063000.00,18369000.00,16922000.00,14428000.00,13962000.00,13382000.00,12396000.00,10817000.00,9976000.00,10237000.00,8989242.00,7280000.00,8609000.00,7277000.00,6688000.00,5886000.00,5839000.00,5513000.00,5409000.00,4439000.00,4857000.00,4853000.00,4369000.00,4148000.00,3731000.00,4292000.00,4288000.00,3659845.00,4505000.00,4577000.00,4333000.00,3343463.00,3707000.00,3728000.00,3795073.00,3771743.00,3608000.00,3454000.00,3798039.00,3643869.00,4847000.00,3458789.00,3619202.00,3868876.00,3242209.00,3309721.00,3368307.00,3135454.00,3253087.00,3263894.00,3436139.00,3916431.00,3060722.00,3192138.00,3436355.00,3151467.00,2841921.00,2819931.00,3042708.00,1718630.00,2687939.00,2792834.00,2972606.00,2703704.00,2484009.00,2385014.00,2628571.00,2739610.00,2304865.00,2362739.00,2387369.00,2355466.00,2183038.00,2195061.00,2288235.00,13571715.00,1600000.00,1600000.00,1900000.00,11792576.00,1500000.00,1500000.00,1500000.00,10773709.00,1300000.00,1300000.00,1400000.00,9910132.00,1400000.00,900000.00,1000000.00,2100000.00,800000.00,1000000.00,900000.00,1700000.00,800000.00,600000.00,
interestExpense,-20803000.00,19948000.00,-17998000.00,16843000.00,17149000.00,15512000.00,13931000.00,13111000.00,13066000.00,12549000.00,11653000.00,58734000.00,10158000.00,8479000.00,9669000.00,33094000.00,8352000.00,7455000.00,7558000.00,24872000.00,6538000.00,5961000.00,5465000.00,18137000.00,4666000.00,4411000.00,4138000.00,15343000.00,4091000.00,3496855000.00,3648291000.00,8357000.00,2964000.00,2933000.00,2460000.00,2479000.00,2439000.00,1875000.00,1794000.00,1875000.00,1634000.00,1525000.00,1440000.00,1508000.00,1344000.00,1146000.00,1136000.00,3868289.00,1357000.00,1206000.00,1305000.00,1220235.00,1098000.00,1124000.00,1269757.00,1202734.00,1145000.00,1161000.00,1125624.00,1466000.00,1486000.00,1387000.00,1398000.00,1443000.00,1416000.00,1151331000.00,1282000.00,1176000.00,1157000.00,1139000.00,1153000.00,1102000.00,1029000.00,974000.00,1054000.00,1168000.00,1076442000.00,1158792000.00,1103723000.00,1123000.00,1302000.00,1675000.00,1584000.00,1616000.00,1557000.00,1545000.00,1478000.00,1534000.00,1589000.00,1747000.00,1850000.00,1794000.00,1834000.00,1759000.00,1658000.00,,,,,,,,,,,,,,,,,,,,,,,,
taxProvision,709000.00,709000.00,783000.00,723000.00,720000.00,698000.00,719000.00,517000.00,390000.00,485000.00,1009000.00,260000.00,306000.00,260000.00,260000.00,328000.00,184000.00,195000.00,-170000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interestIncome,20803000.00,19948000.00,17998000.00,16843000.00,17149000.00,15512000.00,13930000.00,13111000.00,13066000.00,12549000.00,11653000.00,11790000.00,10158000.00,8479000.00,9669000.00,9731000.00,8352000.00,7455000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInterestIncome,-20803000.00,-19948000.00,-17998000.00,-16843000.00,-17149000.00,-15512000.00,-13931000.00,-13111000.00,-13066000.00,-12549000.00,-11653000.00,-11791000.00,-10158000.00,-8479000.00,-9669000.00,-9731000.00,-8352000.00,-7455000.00,-7558000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extraordinaryItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134000.00,0.00,0.00,0.00,1213000.00,0.00,0.00,0.00,3569000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6466000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3140000.00,0.00,0.00,0.00,598000.00,0.00,0.00,0.00,1211000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
nonRecurring,,1315000.00,,,,,1015000.00,1919000.00,,,,141000.00,2868000.00,1128000.00,,,,1193000.00,416000.00,668000.00,488000.00,1163000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3020000.00,220000.00,2800000.00,0.00,0.00,-450000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13500000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
otherItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
incomeTaxExpense,-709000.00,709000.00,36731000.00,723000.00,720000.00,698000.00,719000.00,517000.00,390000.00,485000.00,1009000.00,260000.00,306000.00,260000.00,260000.00,328000.00,184000.00,195000.00,-170000.00,125000.00,125000.00,125000.00,50000.00,-502000.00,4260000.00,-177000.00,-411000.00,-505488.00,-78000.00,946000.00,125492.00,-607854.00,3245000.00,3134000.00,2586000.00,-162256.00,2552000.00,1937000.00,-12460.00,577392.00,1752000.00,116988.00,-812193.00,1672689.00,296755.00,-1141652.00,-827046.00,3686519.00,12436000.00,-1335163000.00,68111.00,18249094.00,-1188410000.00,-1209142000.00,3834990171.00,12667418.00,987000.00,-1427475000.00,-1430610957.00,11194194.00,333000.00,1563854.00,1569601.00,647535.00,1594251.00,-1463188347.00,1490126.00,1499132.00,1454746.00,1441341.00,1449665.00,3324163.00,1175177.00,1282853.00,1357526.00,1508746.00,869541.00,-1378740879.00,-1306960731.00,7456985.00,2188072.00,1919273.00,1802659.00,1852732.00,1706365.00,1693229.00,1598480.00,1460018.00,1659789.00,1742269.00,1956656.00,1905289.00,1946976.00,1853531.00,1904962.00,-9647380.00,5400000.00,5200000.00,5700000.00,-8005800.00,4900000.00,4700000.00,4800000.00,-7759765.00,4300000.00,300000.00,5100000.00,-6852636.00,4800000.00,300000.00,300000.00,4900000.00,300000.00,300000.00,300000.00,4100000.00,300000.00,200000.00,800000.00
totalRevenue,136812000.00,129900000.00,126618000.00,125005000.00,110065000.00,104876000.00,98342000.00,99066000.00,87537000.00,82546000.00,77829000.00,71414000.00,63810000.00,57535000.00,55809000.00,52135000.00,48075000.00,44920000.00,42348000.00,40703000.00,34053000.00,37306000.00,34569000.00,31528000.00,30387000.00,28080000.00,26560000.00,25299000.00,24161000.00,21844000.00,20223858.00,19154000.00,17850000.00,17219000.00,15743000.00,14323000.00,13757000.00,12904000.00,12575000.00,11716000.00,11587000.00,10908000.00,10248000.00,9578000.00,9279000.00,9236000.00,9193000.00,1322149.00,15147000.00,9606000.00,10246000.00,8144250.00,9288000.00,9230000.00,9522332.00,9695581.00,9202000.00,9123000.00,9240728.00,9067272.00,9029000.00,8789101.00,8767755.00,9177230.00,8449704.00,8377526.00,8463492.00,8353798.00,8113960.00,8167370.00,8272498.00,8328110.00,7689925.00,7993563.00,8095772.00,7935259.00,7606811.00,7256961.00,7246693.00,7262598.00,6732809.00,7086078.00,7019255.00,7128568.00,6327506.00,6198916.00,6169444.00,6280787.00,6097154.00,6118860.00,6182167.00,6115245.00,5998148.00,5804164.00,5812888.00,5630740.00,5500000.00,5400000.00,5400000.00,5073552.00,5100000.00,4700000.00,4800000.00,4634167.00,4500000.00,4600000.00,4600000.00,4391468.00,4100000.00,4100000.00,3900000.00,3600000.00,3300000.00,3300000.00,3400000.00,3600000.00,3300000.00,2100000.00,1300000.00
totalOperatingExpenses,8844000.00,51170000.00,49467000.00,45760000.00,42149000.00,39601000.00,36183000.00,33215000.00,30175000.00,29429000.00,28368000.00,26484000.00,22083000.00,20194000.00,18790000.00,16926000.00,15729000.00,14716000.00,13899000.00,15127000.00,11089000.00,14127000.00,12866000.00,11080000.00,10719000.00,10273000.00,9628000.00,8414000.00,8171000.00,7707000.00,7130276.00,5097000.00,7295000.00,5861000.00,5222000.00,4815000.00,4602000.00,4208000.00,4106000.00,3546000.00,3764000.00,3885000.00,3438000.00,3212000.00,2976000.00,3224000.00,3073000.00,2949198.00,3002000.00,3142000.00,3071000.00,2070740.00,2855000.00,3728000.00,2910031.00,1346141.00,3608000.00,3454000.00,2860588.00,3643869.00,4847000.00,3458789.00,3619202.00,3868876.00,3242209.00,3309721.00,3368307.00,3135454.00,3253087.00,3263894.00,3436139.00,3916431.00,3060722.00,3192138.00,3436355.00,3151467.00,2841921.00,2819931.00,3042708.00,1718630.00,2687939.00,2792834.00,2972606.00,2703704.00,2484009.00,2385014.00,2628571.00,2739610.00,2304865.00,2362739.00,2387369.00,2355466.00,2183038.00,2195061.00,2288235.00,13571715.00,-1600000.00,-1600000.00,-1900000.00,11792576.00,-1500000.00,-1500000.00,-1500000.00,10773709.00,-1300000.00,-1300000.00,-1400000.00,9910132.00,-1400000.00,-900000.00,-1000000.00,-2100000.00,-800000.00,-1000000.00,-900000.00,-1700000.00,-800000.00,-600000.00,
costOfRevenue,10124000.00,16105000.00,9432000.00,21850000.00,13487000.00,12927000.00,12490000.00,18824000.00,10546000.00,9761000.00,9583000.00,9415000.00,7949000.00,7025000.00,7365000.00,6740000.00,5626000.00,5588000.00,5556000.00,4768000.00,3974000.00,4242000.00,4056000.00,3348000.00,3243000.00,3109000.00,2768000.00,2403000.00,1805000.00,2530000.00,1858966.00,2183000.00,1314000.00,1416000.00,1466000.00,1071000.00,1237000.00,1305000.00,1303000.00,893000.00,1093000.00,968000.00,931000.00,936000.00,755000.00,1068000.00,1215000.00,710647.00,1503000.00,1435000.00,1262000.00,1272723.00,852000.00,556611.00,885042.00,2425602.00,472083000.00,820988.00,937451.00,-26522257.00,3470000.00,3459000.00,3619000.00,3868000.00,3243000.00,467147000.00,3367000.00,3136000.00,3253000.00,3264000.00,3436000.00,3911000.00,3060000.00,3087000.00,3315000.00,3040000.00,453441000.00,475348000.00,452311000.00,2662000.00,2658000.00,2577000.00,2820000.00,2613000.00,2367000.00,2158000.00,2629000.00,2522000.00,2304000.00,2362000.00,2388000.00,2356000.00,2183000.00,2195000.00,2288000.00,,,,,,,,,,,,,,,,,,,,,,,,
totalOtherIncomeExpenseNet,-24121000.00,-953000.00,-18733000.00,-15730000.00,-17017000.00,-15512000.00,-13931000.00,-93000.00,3470000.00,-7861000.00,3062000.00,296000.00,-1898000.00,3847000.00,1645000.00,4333000.00,2597000.00,1756000.00,3011000.00,-437000.00,3429000.00,3482000.00,4504000.00,4495000.00,524000.00,4780000.00,4742000.00,2531000.00,4382000.00,2718000.00,-3648291.00,465.00,8599000.00,3456000.00,-101000.00,-235000.00,-513000.00,-2800000.00,-1794460.00,-1875471.00,-450000.00,-1525012.00,-1440193.00,-1508340.00,-1344245.00,-1145652.00,-1136046.00,9850000.00,-11140000.00,-1336499000.00,-1304889.00,22715217.00,-1189599000.00,-1210353000.00,3838829000.00,2244952.00,158000.00,-1428904000.00,-1432043000.00,1578049.00,0.00,0.00,0.00,0.00,0.00,-1464653000.00,0.00,0.00,0.00,0.00,6397.00,6397.00,6397.00,0.00,0.00,0.00,22934.00,-1380121000.00,-1308269000.00,5910004.00,0.00,0.00,0.00,0.00,0.00,0.00,912862.00,912862.00,80000.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,-4400000.00,,,,-3800000.00,-3800000.00,,-3000000.00,-3200000.00,-3200000.00,,-3000000.00,-2600000.00,
discontinuedOperations,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137000.00,0.00,0.00,14573.00,291328.00,0.00,0.00,7014.00,1242288.00,142091.00,132981.00,64983.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
netIncomeFromContinuingOps,41657000.00,41015000.00,41774000.00,41039000.00,39577000.00,36130000.00,36289000.00,33424000.00,36830000.00,22461000.00,30161000.00,23762000.00,21416000.00,25424000.00,21370000.00,22744000.00,20781000.00,18722000.00,18516000.00,11687000.00,16244000.00,14231000.00,16636000.00,16672000.00,12283000.00,15067000.00,14768000.00,13352081.00,14247000.00,10688525.00,7509394.00,7927176.00,14876264.00,10464834.00,6494181.00,5722003.00,4965608.00,2715870.00,5372208.00,5330747.00,4645781.00,4529497.00,4438897.00,3154093.00,4203659.00,3797702.00,3768692.00,0.00,-1855344.00,3823333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
netIncomeApplicableToCommonShares,39567000.00,39009000.00,39755000.00,38974000.00,37566000.00,34114000.00,34254000.00,31291000.00,36374000.00,22276000.00,30112000.00,23614000.00,21280000.00,25258000.00,21229000.00,22559000.00,20611000.00,18564000.00,18347000.00,13212000.00,15586000.00,12923000.00,16451000.00,16496000.00,12165000.00,14876000.00,14575000.00,12732837.00,14263000.00,10661330.00,7460833.00,7790430.00,14595463.00,10263597.00,6368365.00,5596562.00,4852845.00,2654228.00,5384357.00,5483008.00,4528162.00,4412626.00,5250779.00,4606702.00,3906711.00,4939752.00,4596279.00,2684000.00,-1793521.00,3693123.00,3729000.00,5352000.00,3249000.00,3964000.00,3728000.00,3865000.00,3315000.00,4024000.00,3804000.00,3823000.00,3849000.00,3766000.00,3579000.00,4661000.00,3613000.00,3603000.00,3605000.00,3719000.00,3406000.00,3462000.00,3387000.00,3050000.00,3316000.00,3378000.00,3164000.00,3150000.00,3263000.00,2798000.00,2864000.00,3175000.00,1681000.00,2187000.00,2093000.00,2295000.00,1925000.00,1758000.00,1942000.00,2082000.00,2132000.00,2014000.00,1838000.00,1855000.00,1868000.00,1755000.00,1620000.00,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockAndOtherAdjustments,,1859000.00,1859000.00,1860000.00,1859000.00,1859000.00,1859000.00,1859000.00,289000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
